film_id,title,inventory_id,rental_date,return_date,rental_time,customer_id,rental_rate,rating,category_name,amount
285,"ENGLISH BULWORTH",1292,"2005-06-20 18:39:43","2005-06-28 17:55:43",8,461,0.99,PG-13,Sci-Fi,5.99
286,"ENOUGH RAGING",1296,"2005-06-15 15:38:58","2005-06-20 16:28:58",5,322,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1295,"2005-07-06 01:47:20","2005-07-08 23:48:20",2,97,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1299,"2005-07-31 13:41:57","2005-08-06 15:27:57",6,559,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1299,"2005-06-15 03:38:53","2005-06-20 01:00:53",5,50,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1298,"2005-08-23 02:13:46","2005-08-26 21:53:46",3,520,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1298,"2005-07-10 00:58:37","2005-07-17 22:02:37",7,67,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1297,"2005-08-20 00:17:01","2005-08-23 20:42:01",3,400,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1296,"2005-08-20 01:46:38","2005-08-26 05:37:38",6,481,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1296,"2005-07-10 16:22:20","2005-07-15 21:13:20",5,290,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1295,"2005-08-01 05:03:03","2005-08-09 05:13:03",8,339,2.99,NC-17,Travel,3.99
286,"ENOUGH RAGING",1299,"2005-08-17 16:28:53","2005-08-25 10:31:53",8,5,2.99,NC-17,Travel,3.99
286,"ENOUGH RAGING",1299,"2005-07-06 08:38:29","2005-07-10 05:28:29",4,530,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1299,"2005-05-30 07:14:53","2005-05-31 07:56:53",1,114,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1298,"2005-07-30 20:07:06","2005-08-08 21:21:06",9,306,2.99,NC-17,Travel,4.99
286,"ENOUGH RAGING",1298,"2005-06-20 10:29:59","2005-06-27 06:52:59",7,567,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1297,"2005-08-01 00:36:15","2005-08-07 06:18:15",6,366,2.99,NC-17,Travel,2.99
286,"ENOUGH RAGING",1296,"2005-07-29 01:38:53","2005-08-04 07:09:53",6,13,2.99,NC-17,Travel,2.99
287,"ENTRAPMENT SATISFACTION",1300,"2005-08-01 23:41:24","2005-08-11 03:48:24",10,137,0.99,R,Action,5.99
287,"ENTRAPMENT SATISFACTION",1300,"2005-06-20 20:14:20","2005-06-30 01:46:20",10,114,0.99,R,Action,5.99
287,"ENTRAPMENT SATISFACTION",1303,"2005-08-20 23:16:07","2005-08-26 04:45:07",6,506,0.99,R,Action,1.99
287,"ENTRAPMENT SATISFACTION",1303,"2005-07-09 00:35:31","2005-07-17 03:44:31",8,214,0.99,R,Action,3.99
287,"ENTRAPMENT SATISFACTION",1303,"2005-05-25 11:31:59","2005-05-26 16:53:59",1,451,0.99,R,Action,0.99
287,"ENTRAPMENT SATISFACTION",1302,"2005-07-30 23:45:09","2005-08-07 18:50:09",8,487,0.99,R,Action,3.99
287,"ENTRAPMENT SATISFACTION",1301,"2005-08-19 13:49:07","2005-08-20 19:39:07",1,298,0.99,R,Action,0.99
287,"ENTRAPMENT SATISFACTION",1300,"2005-08-20 22:18:53","2005-08-27 01:05:53",7,22,0.99,R,Action,2.99
287,"ENTRAPMENT SATISFACTION",1300,"2005-07-06 03:23:43","2005-07-14 07:28:43",8,450,0.99,R,Action,3.99
287,"ENTRAPMENT SATISFACTION",1300,"2005-05-28 14:15:54","2005-06-05 15:16:54",8,590,0.99,R,Action,3.99
287,"ENTRAPMENT SATISFACTION",1303,"2005-07-28 19:57:31","2005-08-02 22:16:31",5,562,0.99,R,Action,0.99
287,"ENTRAPMENT SATISFACTION",1303,"2005-06-15 19:08:16","2005-06-24 15:20:16",9,539,0.99,R,Action,4.99
287,"ENTRAPMENT SATISFACTION",1302,"2005-08-23 09:02:03","2005-08-24 05:47:03",1,73,0.99,R,Action,0.99
287,"ENTRAPMENT SATISFACTION",1302,"2005-07-09 16:34:07","2005-07-13 21:37:07",4,35,0.99,R,Action,0.99
287,"ENTRAPMENT SATISFACTION",1301,"2005-08-01 09:39:43","2005-08-10 03:42:43",9,291,0.99,R,Action,4.99
288,"ESCAPE METROPOLIS",1308,"2005-06-15 18:13:46","2005-06-18 22:50:46",3,108,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1304,"2005-06-15 09:56:02","2005-06-24 07:00:02",9,242,2.99,R,Travel,4.99
288,"ESCAPE METROPOLIS",1307,"2005-08-17 10:02:29","2005-08-23 10:26:29",6,564,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1307,"2005-07-07 23:47:47","2005-07-09 19:17:47",2,229,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1306,"2005-08-17 10:31:40","2005-08-25 13:53:40",8,213,2.99,R,Travel,3.99
288,"ESCAPE METROPOLIS",1306,"2005-07-06 12:49:28","2005-07-09 16:29:28",3,330,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1309,"2005-08-22 09:57:16","2005-08-23 11:39:16",1,19,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1305,"2005-08-20 00:54:14","2005-08-21 20:55:14",1,575,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1309,"2005-07-08 10:24:22","2005-07-14 11:09:22",6,380,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1305,"2005-07-08 03:48:40","2005-07-13 22:54:40",5,448,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1308,"2005-08-23 12:47:16","2005-08-29 17:19:16",6,356,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1304,"2005-08-19 13:50:36","2005-08-26 12:34:36",7,29,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1308,"2005-07-10 05:04:54","2005-07-12 01:54:54",2,74,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1304,"2005-07-10 08:18:22","2005-07-11 07:03:22",1,268,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1308,"2005-05-25 04:36:26","2005-05-29 00:31:26",4,88,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1307,"2005-07-31 09:25:38","2005-08-03 14:16:38",3,160,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1307,"2005-06-19 00:48:22","2005-06-24 19:10:22",5,365,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1306,"2005-07-31 00:50:54","2005-08-04 20:05:54",4,299,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1306,"2005-06-20 22:02:54","2005-06-29 00:41:54",9,421,2.99,R,Travel,4.99
288,"ESCAPE METROPOLIS",1309,"2005-07-31 01:16:51","2005-08-01 20:23:51",1,488,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1305,"2005-07-28 23:37:23","2005-08-04 04:33:23",7,159,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1309,"2005-06-20 11:46:48","2005-06-22 08:43:48",2,293,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1305,"2005-06-20 15:53:59","2005-06-27 10:54:59",7,111,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1308,"2005-07-27 14:38:39","2005-07-31 19:50:39",4,357,2.99,R,Travel,2.99
288,"ESCAPE METROPOLIS",1304,"2005-07-31 06:56:08","2005-08-08 03:31:08",8,566,2.99,R,Travel,3.99
289,"EVE RESURRECTION",1311,"2005-08-18 19:36:05","2005-08-22 21:23:05",4,334,4.99,G,New,4.99
289,"EVE RESURRECTION",1311,"2005-07-11 07:28:05","2005-07-18 07:29:05",7,366,4.99,G,New,6.99
289,"EVE RESURRECTION",1310,"2005-08-17 10:59:18","2005-08-22 11:12:18",5,560,4.99,G,New,4.99
289,"EVE RESURRECTION",1310,"2005-07-09 14:02:50","2005-07-11 19:13:50",2,207,4.99,G,New,4.99
289,"EVE RESURRECTION",1311,"2005-08-01 20:25:20","2005-08-09 16:57:20",8,497,4.99,G,New,7.99
289,"EVE RESURRECTION",1311,"2005-06-20 10:48:56","2005-06-26 11:30:56",6,23,4.99,G,New,5.99
289,"EVE RESURRECTION",1310,"2005-07-27 03:34:37","2005-07-31 03:48:37",4,184,4.99,G,New,4.99
290,"EVERYONE CRAFT",1314,"2005-05-30 14:49:34","2005-06-01 19:00:34",2,367,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1313,"2005-08-02 09:58:15","2005-08-06 04:23:15",4,244,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1313,"2005-06-18 22:15:09","2005-06-25 17:23:09",7,434,0.99,PG,Foreign,3.99
290,"EVERYONE CRAFT",1312,"2005-08-23 22:24:39","2005-08-25 04:08:39",2,468,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1312,"2005-07-10 01:18:32","2005-07-11 20:39:32",1,85,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1314,"2005-07-29 03:01:24","2005-07-30 01:08:24",1,103,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1314,"2005-06-15 05:09:01","2005-06-22 06:55:01",7,234,0.99,PG,Foreign,3.99
290,"EVERYONE CRAFT",1313,"2005-08-20 11:42:01","2005-08-27 13:44:01",7,189,0.99,PG,Foreign,3.99
290,"EVERYONE CRAFT",1313,"2005-07-07 15:31:57","2005-07-09 10:20:57",2,521,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1313,"2005-05-27 20:42:44","2005-05-30 00:49:44",3,193,0.99,PG,Foreign,0.99
290,"EVERYONE CRAFT",1312,"2005-07-27 14:52:06","2005-08-02 12:24:06",6,467,0.99,PG,Foreign,2.99
290,"EVERYONE CRAFT",1314,"2005-08-23 19:11:29","2005-08-28 14:41:29",5,224,0.99,PG,Foreign,1.99
290,"EVERYONE CRAFT",1314,"2005-07-06 15:41:15","2005-07-07 16:41:15",1,241,0.99,PG,Foreign,0.99
291,"EVOLUTION ALTER",1318,"2005-07-08 10:01:28","2005-07-12 10:37:28",4,546,0.99,PG-13,Sports,0.99
291,"EVOLUTION ALTER",1317,"2005-08-17 12:32:39","2005-08-18 12:30:39",1,263,0.99,PG-13,Sports,0.99
291,"EVOLUTION ALTER",1317,"2005-07-06 05:11:04","2005-07-09 02:03:04",3,68,0.99,PG-13,Sports,0.99
291,"EVOLUTION ALTER",1316,"2005-07-28 18:59:46","2005-07-29 22:51:46",1,314,0.99,PG-13,Sports,0.99
291,"EVOLUTION ALTER",1315,"2005-08-02 09:22:57","2005-08-08 14:12:57",6,559,0.99,PG-13,Sports,1.99
291,"EVOLUTION ALTER",1318,"2005-07-28 19:03:16","2005-08-05 17:18:16",8,518,0.99,PG-13,Sports,3.99
291,"EVOLUTION ALTER",1318,"2005-06-15 13:17:01","2005-06-19 16:22:01",4,212,0.99,PG-13,Sports,0.99
291,"EVOLUTION ALTER",1317,"2005-07-29 19:26:47","2005-08-08 00:09:47",10,539,0.99,PG-13,Sports,5.99
291,"EVOLUTION ALTER",1316,"2005-08-19 21:32:23","2005-08-25 22:24:23",6,572,0.99,PG-13,Sports,1.99
291,"EVOLUTION ALTER",1315,"2005-08-20 00:32:17","2005-08-26 19:33:17",6,133,0.99,PG-13,Sports,1.99
291,"EVOLUTION ALTER",1315,"2005-07-08 12:33:00","2005-07-15 12:30:00",7,556,0.99,PG-13,Sports,2.99
291,"EVOLUTION ALTER",1318,"2005-08-20 20:07:15","2005-08-27 00:50:15",7,120,0.99,PG-13,Sports,2.99
292,"EXCITEMENT EVE",1321,"2005-05-26 11:47:20","2005-06-03 10:39:20",8,566,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1324,"2005-08-20 01:58:15","2005-08-21 20:21:15",1,309,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1320,"2005-08-02 03:00:18","2005-08-11 03:44:18",9,416,0.99,G,Action,6.99
292,"EXCITEMENT EVE",1324,"2005-07-08 05:36:59","2005-07-12 04:46:59",4,323,0.99,G,Action,1.99
292,"EXCITEMENT EVE",1319,"2005-08-02 14:44:22","2005-08-10 09:01:22",8,207,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1323,"2005-08-22 15:52:57","2005-08-24 21:12:57",2,104,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1323,"2005-07-07 04:22:27","2005-07-09 03:27:27",2,410,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1322,"2005-08-17 05:57:54","2005-08-21 23:57:54",4,514,0.99,G,Action,1.99
292,"EXCITEMENT EVE",1322,"2005-07-09 20:13:23","2005-07-11 22:05:23",2,563,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1321,"2005-08-01 21:22:41","2005-08-06 01:02:41",5,259,0.99,G,Action,2.99
292,"EXCITEMENT EVE",1321,"2005-06-18 16:39:37","2005-06-23 12:04:37",5,497,0.99,G,Action,2.99
292,"EXCITEMENT EVE",1320,"2005-08-21 20:31:25","2005-08-22 21:02:25",1,69,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1324,"2005-07-31 20:41:17","2005-08-02 00:06:17",2,155,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1319,"2005-08-17 02:21:03","2005-08-25 21:02:03",8,156,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1324,"2005-06-17 15:34:41","2005-06-25 14:50:41",8,57,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1319,"2005-07-12 03:18:07","2005-07-15 00:05:07",3,120,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1323,"2005-07-29 06:00:27","2005-08-02 00:30:27",4,65,0.99,G,Action,1.99
292,"EXCITEMENT EVE",1323,"2005-06-18 12:59:41","2005-06-26 16:40:41",8,561,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1322,"2005-07-29 10:20:19","2005-07-30 05:49:19",1,111,0.99,G,Action,0.99
292,"EXCITEMENT EVE",1321,"2005-08-21 03:00:03","2005-08-29 06:04:03",8,49,0.99,G,Action,5.99
292,"EXCITEMENT EVE",1321,"2005-07-08 15:53:41","2005-07-15 20:30:41",7,338,0.99,G,Action,4.99
293,"EXORCIST STING",1329,"2005-08-17 00:10:10","2005-08-24 22:39:10",7,421,2.99,G,Sports,3.99
293,"EXORCIST STING",1328,"2005-08-18 00:37:59","2005-08-19 20:51:59",1,481,2.99,G,Sports,2.99
293,"EXORCIST STING",1327,"2005-08-21 04:08:19","2005-08-29 07:59:19",8,569,2.99,G,Sports,4.99
293,"EXORCIST STING",1326,"2005-08-19 17:31:20","2005-08-21 11:41:20",2,571,2.99,G,Sports,2.99
293,"EXORCIST STING",1326,"2005-07-10 09:26:49","2005-07-19 07:17:49",9,362,2.99,G,Sports,5.99
293,"EXORCIST STING",1326,"2005-05-28 00:13:35","2005-05-29 00:11:35",1,196,2.99,G,Sports,2.99
293,"EXORCIST STING",1325,"2005-08-01 08:26:08","2005-08-09 04:09:08",8,305,2.99,G,Sports,4.99
293,"EXORCIST STING",1329,"2005-07-27 10:27:33","2005-07-30 13:09:33",3,339,2.99,G,Sports,2.99
293,"EXORCIST STING",1328,"2005-07-31 09:08:03","2005-08-04 13:57:03",4,343,2.99,G,Sports,2.99
293,"EXORCIST STING",1327,"2005-07-31 23:11:01","2005-08-07 01:52:01",7,475,2.99,G,Sports,3.99
293,"EXORCIST STING",1326,"2005-07-31 21:01:46","2005-08-09 01:33:46",9,414,2.99,G,Sports,5.99
293,"EXORCIST STING",1326,"2005-06-20 21:21:01","2005-06-21 18:22:01",1,373,2.99,G,Sports,2.99
293,"EXORCIST STING",1325,"2005-08-21 09:49:28","2005-08-29 13:34:28",8,6,2.99,G,Sports,4.99
294,"EXPECATIONS NATURAL",1331,"2005-08-22 09:33:08","2005-08-29 13:04:08",7,235,4.99,PG-13,Travel,6.99
294,"EXPECATIONS NATURAL",1331,"2005-07-12 14:30:51","2005-07-13 13:42:51",1,524,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1330,"2005-08-20 10:17:09","2005-08-28 10:45:09",8,548,4.99,PG-13,Travel,7.99
294,"EXPECATIONS NATURAL",1330,"2005-07-11 10:13:46","2005-07-19 13:15:46",8,1,4.99,PG-13,Travel,7.99
294,"EXPECATIONS NATURAL",1334,"2005-07-26 23:09:23","2005-07-31 20:50:23",5,385,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1334,"2005-06-15 17:45:51","2005-06-19 14:00:51",4,570,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1333,"2005-08-18 07:29:46","2005-08-21 12:50:46",3,172,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1332,"2005-08-18 13:39:53","2005-08-20 08:33:53",2,302,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1332,"2005-07-07 18:33:57","2005-07-11 13:23:57",4,375,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1331,"2005-07-27 13:59:11","2005-07-30 16:04:11",3,230,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1331,"2005-06-20 00:09:25","2005-06-24 04:40:25",4,155,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1330,"2005-07-27 08:36:01","2005-07-30 08:32:01",3,372,4.99,PG-13,Travel,4.99
294,"EXPECATIONS NATURAL",1334,"2005-08-20 02:07:06","2005-08-26 08:06:06",6,261,4.99,PG-13,Travel,5.99
294,"EXPECATIONS NATURAL",1334,"2005-07-11 05:16:20","2005-07-19 01:38:20",8,479,4.99,PG-13,Travel,7.99
294,"EXPECATIONS NATURAL",1330,"2005-06-21 05:36:37","2005-06-29 10:54:37",8,229,4.99,PG-13,Travel,7.99
294,"EXPECATIONS NATURAL",1334,"2005-05-30 09:10:01","2005-06-08 03:43:01",9,432,4.99,PG-13,Travel,8.99
294,"EXPECATIONS NATURAL",1333,"2005-08-02 10:21:53","2005-08-08 11:08:53",6,547,4.99,PG-13,Travel,5.99
294,"EXPECATIONS NATURAL",1332,"2005-07-29 09:38:19","2005-08-04 11:45:19",6,80,4.99,PG-13,Travel,5.99
295,"EXPENDABLE STALLION",1342,"2005-06-17 11:43:38","2005-06-24 08:05:38",7,171,0.99,PG,Documentary,4.99
295,"EXPENDABLE STALLION",1337,"2005-06-16 22:45:03","2005-06-20 22:02:03",4,121,0.99,PG,Documentary,1.99
295,"EXPENDABLE STALLION",1341,"2005-07-29 01:11:18","2005-08-02 05:17:18",4,563,0.99,PG,Documentary,1.99
295,"EXPENDABLE STALLION",1336,"2005-08-19 18:35:32","2005-08-22 00:27:32",3,171,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1340,"2005-07-29 11:12:37","2005-07-30 15:05:37",1,70,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1336,"2005-07-12 05:43:09","2005-07-19 08:18:09",7,198,0.99,PG,Documentary,4.99
295,"EXPENDABLE STALLION",1339,"2005-08-23 12:11:37","2005-08-31 07:28:37",8,200,0.99,PG,Documentary,5.99
295,"EXPENDABLE STALLION",1335,"2005-08-20 22:08:55","2005-08-28 20:24:55",8,112,0.99,PG,Documentary,5.99
295,"EXPENDABLE STALLION",1339,"2005-07-07 04:32:28","2005-07-12 08:30:28",5,26,0.99,PG,Documentary,2.99
295,"EXPENDABLE STALLION",1338,"2005-07-29 08:26:04","2005-08-02 07:18:04",4,282,0.99,PG,Documentary,1.99
295,"EXPENDABLE STALLION",1338,"2005-06-18 21:38:26","2005-06-24 02:08:26",6,403,0.99,PG,Documentary,3.99
295,"EXPENDABLE STALLION",1342,"2005-08-18 01:43:36","2005-08-23 07:13:36",5,312,0.99,PG,Documentary,2.99
295,"EXPENDABLE STALLION",1337,"2005-08-22 13:44:32","2005-08-29 14:19:32",7,351,0.99,PG,Documentary,4.99
295,"EXPENDABLE STALLION",1342,"2005-07-08 17:19:15","2005-07-16 14:32:15",8,64,0.99,PG,Documentary,5.99
295,"EXPENDABLE STALLION",1337,"2005-07-06 05:58:06","2005-07-13 02:10:06",7,125,0.99,PG,Documentary,4.99
295,"EXPENDABLE STALLION",1341,"2005-08-23 12:47:37","2005-09-01 11:28:37",9,361,0.99,PG,Documentary,6.99
295,"EXPENDABLE STALLION",1337,"2005-05-26 06:52:33","2005-05-30 04:08:33",4,29,0.99,PG,Documentary,1.99
295,"EXPENDABLE STALLION",1340,"2005-08-19 00:44:10","2005-08-22 22:30:10",3,250,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1336,"2005-07-28 18:27:29","2005-08-02 14:08:29",5,387,0.99,PG,Documentary,2.99
295,"EXPENDABLE STALLION",1340,"2005-07-11 04:03:40","2005-07-17 01:34:40",6,187,0.99,PG,Documentary,3.99
295,"EXPENDABLE STALLION",1336,"2005-06-18 03:33:58","2005-06-18 22:10:58",0,153,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1339,"2005-07-28 20:03:25","2005-08-03 01:28:25",6,164,0.99,PG,Documentary,3.99
295,"EXPENDABLE STALLION",1335,"2005-07-28 16:09:57","2005-08-05 18:17:57",8,436,0.99,PG,Documentary,5.99
295,"EXPENDABLE STALLION",1338,"2005-08-20 15:59:56","2005-08-21 20:14:56",1,278,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1338,"2005-07-06 16:06:35","2005-07-08 15:14:35",2,206,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1338,"2005-05-27 21:36:15","2005-05-29 21:07:15",2,528,0.99,PG,Documentary,0.99
295,"EXPENDABLE STALLION",1342,"2005-07-27 20:28:03","2005-08-03 17:04:03",7,209,0.99,PG,Documentary,4.99
295,"EXPENDABLE STALLION",1337,"2005-07-29 06:48:35","2005-08-06 10:54:35",8,433,0.99,PG,Documentary,5.99
296,"EXPRESS LONELY",1346,"2005-08-17 01:59:07","2005-08-21 06:18:07",4,436,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1345,"2005-08-23 09:23:45","2005-08-27 11:38:45",4,413,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1344,"2005-08-23 16:22:20","2005-08-27 11:52:20",4,357,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1344,"2005-07-07 20:24:33","2005-07-11 18:32:33",4,151,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1343,"2005-08-17 05:35:52","2005-08-18 02:40:52",1,433,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1343,"2005-07-10 03:30:17","2005-07-13 06:32:17",3,124,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1343,"2005-05-27 19:18:54","2005-06-05 23:52:54",9,247,2.99,R,Sci-Fi,6.99
296,"EXPRESS LONELY",1346,"2005-07-30 12:49:57","2005-07-31 14:32:57",1,345,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1345,"2005-07-29 19:15:50","2005-07-31 19:13:50",2,560,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1344,"2005-07-27 14:18:10","2005-07-30 09:57:10",3,567,2.99,R,Sci-Fi,2.99
296,"EXPRESS LONELY",1344,"2005-06-20 15:01:19","2005-06-28 16:53:19",8,109,2.99,R,Sci-Fi,5.99
296,"EXPRESS LONELY",1343,"2005-07-27 20:40:40","2005-08-05 01:44:40",9,352,2.99,R,Sci-Fi,6.99
296,"EXPRESS LONELY",1343,"2005-06-19 19:07:48","2005-06-23 00:09:48",4,180,2.99,R,Sci-Fi,2.99
297,"EXTRAORDINARY CONQUERER",1347,"2005-08-20 07:47:08","2005-08-29 08:33:08",9,242,2.99,G,Classics,5.99
297,"EXTRAORDINARY CONQUERER",1347,"2005-07-12 21:20:50","2005-07-20 23:42:50",8,315,2.99,G,Classics,4.99
297,"EXTRAORDINARY CONQUERER",1348,"2005-07-29 23:44:22","2005-07-31 21:32:22",2,477,2.99,G,Classics,2.99
297,"EXTRAORDINARY CONQUERER",1347,"2005-07-30 01:42:03","2005-08-04 03:53:03",5,32,2.99,G,Classics,2.99
297,"EXTRAORDINARY CONQUERER",1347,"2005-06-18 02:10:42","2005-06-22 06:25:42",4,46,2.99,G,Classics,2.99
297,"EXTRAORDINARY CONQUERER",1348,"2005-08-23 07:28:04","2005-08-26 04:23:04",3,408,2.99,G,Classics,2.99
298,"EYES DRIVING",1349,"2005-08-02 00:47:16","2005-08-09 22:11:16",7,54,2.99,PG-13,Sci-Fi,5.99
298,"EYES DRIVING",1353,"2005-08-20 01:54:39","2005-08-25 21:23:39",5,577,2.99,PG-13,Sci-Fi,3.99
298,"EYES DRIVING",1349,"2005-06-20 08:41:42","2005-06-29 04:02:42",9,322,2.99,PG-13,Sci-Fi,7.99
298,"EYES DRIVING",1352,"2005-08-18 04:15:43","2005-08-26 23:31:43",8,150,2.99,PG-13,Sci-Fi,6.99
298,"EYES DRIVING",1352,"2005-07-11 19:02:19","2005-07-14 15:54:19",3,346,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1352,"2005-05-25 08:28:11","2005-05-26 14:21:11",1,511,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1351,"2005-07-31 22:18:43","2005-08-02 23:08:43",2,198,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1351,"2005-06-18 10:16:40","2005-06-20 15:06:40",2,571,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1350,"2005-07-27 11:59:20","2005-08-04 12:48:20",8,491,2.99,PG-13,Sci-Fi,6.99
298,"EYES DRIVING",1349,"2005-08-18 00:46:01","2005-08-22 06:16:01",4,455,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1349,"2005-07-10 07:15:07","2005-07-12 11:57:07",2,336,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1353,"2005-07-27 07:20:28","2005-08-02 07:19:28",6,423,2.99,PG-13,Sci-Fi,4.99
298,"EYES DRIVING",1349,"2005-05-28 08:14:44","2005-06-02 03:01:44",5,176,2.99,PG-13,Sci-Fi,3.99
298,"EYES DRIVING",1352,"2005-07-30 15:05:22","2005-08-05 10:02:22",6,553,2.99,PG-13,Sci-Fi,4.99
298,"EYES DRIVING",1352,"2005-06-16 08:55:35","2005-06-21 05:36:35",5,484,2.99,PG-13,Sci-Fi,3.99
298,"EYES DRIVING",1351,"2005-08-21 22:21:49","2005-08-24 16:27:49",3,154,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1351,"2005-07-08 13:45:09","2005-07-12 18:54:09",4,354,2.99,PG-13,Sci-Fi,2.99
298,"EYES DRIVING",1350,"2005-08-21 17:25:53","2005-08-28 21:47:53",7,219,2.99,PG-13,Sci-Fi,5.99
298,"EYES DRIVING",1350,"2005-07-12 03:39:29","2005-07-17 01:01:29",5,322,2.99,PG-13,Sci-Fi,3.99
299,"FACTORY DRAGON",1354,"2005-08-19 12:14:14","2005-08-20 11:52:14",1,184,0.99,PG-13,Travel,0.99
299,"FACTORY DRAGON",1354,"2005-07-11 08:02:27","2005-07-15 08:58:27",4,200,0.99,PG-13,Travel,0.99
299,"FACTORY DRAGON",1354,"2005-05-26 00:55:56","2005-05-29 23:18:56",3,185,0.99,PG-13,Travel,0.99
299,"FACTORY DRAGON",1357,"2005-07-31 03:50:46","2005-08-01 05:29:46",1,253,0.99,PG-13,Travel,0.99
299,"FACTORY DRAGON",1356,"2005-08-19 20:55:23","2005-08-27 20:09:23",8,213,0.99,PG-13,Travel,4.99
299,"FACTORY DRAGON",1356,"2005-07-11 19:17:21","2005-07-18 18:35:21",7,295,0.99,PG-13,Travel,3.99
