187,653,"PANIC CLUB",2980,"2005-08-22 17:32:57","2005-08-25 13:06:57",3,4.99,G,Horror,4.99
187,579,"MINDS TRUMAN",2638,"2005-08-20 17:28:57","2005-08-27 22:07:57",7,4.99,PG-13,Action,8.99
187,647,"OUTFIELD MASSACRE",2949,"2005-07-07 22:32:47","2005-07-15 03:10:47",8,0.99,NC-17,Music,4.99
187,141,"CHICAGO NORTH",653,"2005-06-15 20:37:40","2005-06-18 19:36:40",3,4.99,PG-13,Games,4.99
187,196,"CRUELTY UNFORGIVEN",886,"2005-07-09 18:28:37","2005-07-13 20:45:37",4,0.99,G,Classics,0.99
187,879,"TELEGRAPH VOYAGE",4033,"2005-07-06 10:26:56","2005-07-15 13:51:56",9,4.99,PG,Music,10.99
187,346,"GALAXY SWEETHEARTS",1577,"2005-08-18 12:48:45","2005-08-27 15:53:45",9,4.99,R,Classics,9.99
187,679,"PILOT HOOSIERS",3091,"2005-08-17 13:14:50","2005-08-22 11:31:50",5,2.99,PG,Family,2.99
187,951,"VOYAGE LEGALLY",4365,"2005-07-12 00:01:51","2005-07-20 22:02:51",8,0.99,PG-13,Classics,2.99
187,480,"JEEPERS WEDDING",2221,"2005-08-23 03:13:01","2005-08-25 21:14:01",2,2.99,R,Classics,2.99
187,295,"EXPENDABLE STALLION",1340,"2005-07-11 04:03:40","2005-07-17 01:34:40",6,0.99,PG,Documentary,3.99
187,901,"TRACY CIDER",4145,"2005-07-30 13:58:41","2005-08-04 09:44:41",5,0.99,G,Animation,2.99
187,838,"STAGECOACH ARMAGEDDON",3829,"2005-07-10 16:39:24","2005-07-17 12:52:24",7,4.99,R,Action,6.99
187,822,"SOUP WISDOM",3757,"2005-06-17 20:54:48","2005-06-18 16:28:48",1,0.99,R,Family,0.99
187,364,"GODFATHER DIARY",1668,"2005-08-22 02:27:32","2005-08-31 03:35:32",9,2.99,NC-17,New,8.99
187,996,"YOUNG LANGUAGE",4564,"2005-06-19 01:34:26","2005-06-22 20:19:26",3,0.99,G,Documentary,0.99
187,267,"EAGLES PANKY",1203,"2005-05-26 14:39:53","2005-06-02 14:48:53",7,4.99,NC-17,New,7.99
187,130,"CELEBRITY HORN",596,"2005-06-21 15:54:37","2005-06-30 13:43:37",9,0.99,PG-13,Action,2.99
187,444,"HUSTLER PARTY",2040,"2005-07-28 13:56:51","2005-08-03 19:38:51",6,4.99,NC-17,Comedy,7.99
187,917,"TUXEDO MILE",4220,"2005-07-28 09:16:19","2005-08-05 14:06:19",8,2.99,R,Sports,7.99
187,222,"DESERT POSEIDON",995,"2005-08-18 14:04:41","2005-08-25 16:57:41",7,4.99,R,Horror,7.99
187,758,"SAINTS BRIDE",3456,"2005-08-23 19:59:33","2005-09-02 01:28:33",10,2.99,G,Drama,7.99
188,464,"INTENTIONS EMPIRE",2144,"2006-02-14 15:16:03",NULL,NULL,2.99,PG-13,Animation,2.99
188,284,"ENEMY ODDS",1282,"2005-07-12 05:08:16","2005-07-14 04:09:16",2,4.99,NC-17,Music,4.99
188,727,"RESURRECTION SILVERADO",3304,"2005-06-17 06:48:19","2005-06-21 03:23:19",4,0.99,PG,Family,0.99
188,638,"OPERATION OPERATION",2905,"2005-07-09 18:08:28","2005-07-14 14:11:28",5,2.99,G,Comedy,2.99
188,336,"FRENCH HOLIDAY",1535,"2005-06-19 15:21:53","2005-06-23 11:58:53",4,4.99,PG,Documentary,4.99
188,837,"STAGE WORLD",3824,"2005-08-02 18:16:52","2005-08-03 14:25:52",1,2.99,PG,Comedy,2.99
188,706,"QUEEN LUKE",3213,"2005-06-18 23:57:31","2005-06-22 05:31:31",4,4.99,PG,Drama,4.99
188,173,"CONFESSIONS MAGUIRE",794,"2005-07-27 22:17:17","2005-07-28 19:17:17",1,4.99,PG-13,Drama,4.99
188,662,"PATHS CONTROL",3015,"2005-08-23 01:39:10","2005-08-23 21:46:10",0,4.99,PG,Drama,4.99
188,89,"BORROWERS BEDAZZLED",399,"2005-07-27 03:20:18","2005-08-01 02:23:18",5,0.99,G,Animation,0.99
188,715,"RANGE MOONWALKER",3251,"2005-07-31 03:58:53","2005-08-02 00:10:53",2,4.99,PG,Family,4.99
188,784,"SHANGHAI TYCOON",3582,"2005-08-21 10:33:23","2005-08-27 08:00:23",6,2.99,PG,Travel,2.99
188,638,"OPERATION OPERATION",2906,"2005-07-06 16:47:32","2005-07-14 15:00:32",8,2.99,G,Comedy,3.99
188,21,"AMERICAN CIRCUS",102,"2005-08-01 20:22:44","2005-08-04 19:48:44",3,4.99,R,Action,4.99
188,616,"NATIONAL STORY",2808,"2005-08-20 05:04:57","2005-08-24 06:19:57",4,2.99,NC-17,Documentary,2.99
188,186,"CRAFT OUTFIELD",847,"2005-08-01 10:45:21","2005-08-02 12:34:21",1,0.99,NC-17,Drama,0.99
188,240,"DOLLS RAGE",1077,"2005-08-22 01:00:42","2005-08-29 19:55:42",7,2.99,PG-13,Sci-Fi,2.99
188,967,"WEEKEND PERSONAL",4424,"2005-07-07 08:43:22","2005-07-08 05:21:22",1,2.99,R,Sci-Fi,2.99
188,67,"BERETS AGENT",296,"2005-06-16 00:31:40","2005-06-21 05:20:40",5,2.99,PG-13,Action,2.99
188,898,"TOURIST PELICAN",4137,"2005-07-10 11:27:25","2005-07-15 06:13:25",5,4.99,PG-13,Sports,5.99
188,334,"FREDDY STORM",1531,"2005-08-01 09:13:27","2005-08-08 11:34:27",7,4.99,NC-17,Horror,5.99
188,845,"STEPMOM DREAM",3861,"2005-08-01 19:00:28","2005-08-07 17:04:28",6,4.99,NC-17,Foreign,4.99
188,122,"CARRIE BUNCH",560,"2005-08-22 23:26:32","2005-08-24 22:44:32",2,0.99,PG,Horror,0.99
188,667,"PEACH INNOCENT",3041,"2005-08-22 20:17:17","2005-08-25 01:06:17",3,2.99,PG-13,Sports,2.99
188,57,"BASIC EASY",253,"2005-08-20 12:15:23","2005-08-27 06:24:23",7,2.99,PG-13,Travel,5.99
189,397,"HANKY OCTOBER",1832,"2005-07-30 11:36:24","2005-08-07 06:04:24",8,2.99,NC-17,Sci-Fi,5.99
189,814,"SNATCH SLIPPER",3723,"2005-07-27 18:57:40","2005-07-31 00:17:40",4,4.99,PG,Comedy,4.99
189,505,"LABYRINTH LEAGUE",2327,"2005-07-28 07:22:35","2005-07-30 02:59:35",2,2.99,PG-13,Children,2.99
189,851,"STRAIGHT HOURS",3898,"2005-06-20 02:56:16","2005-06-24 23:51:16",4,0.99,R,Sports,1.99
189,892,"TITANIC BOONDOCK",4100,"2005-07-06 15:23:34","2005-07-08 19:03:34",2,4.99,R,Animation,4.99
189,345,"GABLES METROPOLIS",1573,"2005-07-06 12:56:31","2005-07-09 14:49:31",3,0.99,PG,Family,0.99
189,721,"REDS POCUS",3273,"2005-08-23 21:04:51","2005-08-31 22:09:51",8,4.99,PG-13,Music,5.99
189,416,"HIGHBALL POTTER",1911,"2005-06-16 01:15:59","2005-06-22 21:26:59",6,0.99,R,Foreign,0.99
189,602,"MOURNING PURPLE",2743,"2005-07-07 11:24:14","2005-07-11 16:26:14",4,0.99,PG,Sci-Fi,0.99
189,249,"DRACULA CRYSTAL",1123,"2005-07-30 19:26:21","2005-08-05 21:00:21",6,0.99,G,Classics,0.99
189,960,"WARS PLUTO",4393,"2005-06-21 11:06:53","2005-06-22 15:19:53",1,2.99,G,Documentary,2.99
189,875,"TALENTED HOMICIDE",4018,"2005-06-16 22:49:08","2005-06-22 21:08:08",6,0.99,PG,Sports,0.99
189,31,"APACHE DIVINE",153,"2005-07-28 02:55:20","2005-07-31 05:27:20",3,4.99,NC-17,Family,4.99
189,290,"EVERYONE CRAFT",1313,"2005-08-20 11:42:01","2005-08-27 13:44:01",7,0.99,PG,Foreign,3.99
189,468,"INVASION CYCLONE",2166,"2005-08-20 06:01:15","2005-08-29 06:14:15",9,2.99,PG,Children,6.99
189,897,"TORQUE BOUND",4125,"2005-05-31 16:15:31","2005-06-04 17:20:31",4,4.99,G,Drama,5.99
189,879,"TELEGRAPH VOYAGE",4035,"2005-08-01 02:34:06","2005-08-09 02:33:06",8,4.99,PG,Music,9.99
189,95,"BREAKFAST GOLDFINGER",428,"2005-08-02 06:41:38","2005-08-09 04:34:38",7,4.99,G,New,6.99
189,355,"GHOSTBUSTERS ELF",1626,"2005-08-23 13:24:57","2005-08-31 14:16:57",8,0.99,R,Animation,1.99
189,480,"JEEPERS WEDDING",2218,"2005-06-20 17:28:43","2005-06-27 21:23:43",7,2.99,R,Classics,6.99
189,846,"STING PERSONAL",3872,"2005-07-31 00:19:01","2005-08-02 00:20:01",2,4.99,NC-17,New,4.99
189,103,"BUCKET BROTHERHOOD",465,"2005-07-11 11:46:57","2005-07-19 14:11:57",8,4.99,PG,Travel,5.99
190,271,"EASY GLADIATOR",1224,"2005-06-21 14:21:06","2005-06-24 08:32:06",3,4.99,G,Action,4.99
190,536,"LOVELY JINGLE",2456,"2005-08-18 04:32:05","2005-08-21 01:37:05",3,2.99,PG,Classics,2.99
190,964,"WATERFRONT DELIVERANCE",4412,"2005-08-17 17:13:16","2005-08-26 21:25:16",9,4.99,G,Action,9.99
190,737,"ROCK INSTINCT",3354,"2005-07-12 20:06:47","2005-07-19 16:59:47",7,0.99,G,Horror,3.99
190,615,"NASH CHOCOLAT",2803,"2005-06-17 15:31:58","2005-06-25 09:39:58",8,2.99,PG-13,Animation,4.99
190,797,"SILENCE KANE",3651,"2005-08-18 08:31:43","2005-08-23 12:24:43",5,0.99,R,Music,0.99
190,123,"CASABLANCA SUPER",568,"2005-07-27 08:03:22","2005-08-01 02:47:22",5,4.99,G,Travel,4.99
190,804,"SLEEPING SUSPECTS",3677,"2005-07-07 00:22:26","2005-07-15 04:34:26",8,4.99,PG-13,Horror,5.99
190,822,"SOUP WISDOM",3758,"2005-08-20 22:40:47","2005-08-24 01:47:47",4,0.99,R,Family,0.99
190,83,"BLUES INSTINCT",374,"2005-06-15 12:43:43","2005-06-16 09:55:43",1,2.99,G,Family,2.99
190,780,"SENSIBILITY REAR",3569,"2005-07-27 15:52:10","2005-08-04 15:13:10",8,4.99,PG,Family,5.99
190,143,"CHILL LUCK",665,"2005-08-17 09:07:00","2005-08-23 08:16:00",6,0.99,PG,Drama,0.99
190,417,"HILLS NEIGHBORS",1920,"2005-05-27 16:22:10","2005-06-05 13:10:10",9,0.99,G,Action,4.99
190,919,"TYCOON GATHERING",4226,"2005-08-02 14:28:46","2005-08-04 14:00:46",2,4.99,G,Games,4.99
190,216,"DAY UNFAITHFUL",973,"2006-02-14 15:16:03",NULL,NULL,4.99,G,New,4.99
190,666,"PAYCHECK WAIT",3037,"2005-08-02 07:30:19","2005-08-07 05:20:19",5,4.99,PG-13,Drama,5.99
190,536,"LOVELY JINGLE",2457,"2005-08-21 02:59:31","2005-08-24 23:19:31",3,2.99,PG,Classics,2.99
190,282,"ENCOUNTERS CURTAIN",1274,"2005-08-21 19:24:51","2005-08-25 13:58:51",4,0.99,NC-17,Drama,0.99
190,413,"HEDWIG ALTER",1897,"2005-07-07 08:19:10","2005-07-14 07:27:10",7,2.99,NC-17,Comedy,2.99
190,936,"VANISHING ROCKY",4296,"2005-06-15 10:39:05","2005-06-18 05:25:05",3,2.99,NC-17,Music,2.99
190,513,"LEATHERNECKS DWARFS",2359,"2005-07-27 16:24:43","2005-07-29 11:40:43",2,2.99,PG-13,Travel,2.99
190,116,"CANDIDATE PERDITION",530,"2005-08-02 09:58:28","2005-08-10 13:54:28",8,2.99,R,Classics,6.99
190,138,"CHARIOTS CONSPIRACY",635,"2005-05-29 01:42:31","2005-06-03 02:29:31",5,2.99,R,Sci-Fi,2.99
190,988,"WORKER TARZAN",4527,"2005-08-21 02:07:22","2005-08-30 07:32:22",9,2.99,R,Travel,4.99
190,243,"DOORS PRESIDENT",1093,"2005-08-02 15:56:51","2005-08-07 20:56:51",5,4.99,NC-17,Animation,6.99
190,976,"WIND PHANTOM",4468,"2005-07-29 09:07:38","2005-08-04 07:01:38",6,0.99,R,Games,0.99
190,665,"PATTON INTERVIEW",3032,"2005-06-19 04:09:03","2005-06-24 23:24:03",5,2.99,PG,Horror,3.99
191,766,"SAVANNAH TOWN",3496,"2005-07-27 18:18:35","2005-08-04 15:18:35",8,0.99,PG-13,Drama,3.99
191,956,"WANDA CHAMBER",4376,"2005-07-09 19:43:51","2005-07-17 00:11:51",8,4.99,PG-13,Games,5.99
191,515,"LEGALLY SECRETARY",2366,"2005-06-17 15:10:16","2005-06-19 20:45:16",2,4.99,PG,Children,4.99
191,29,"ANTITRUST TOMATOES",143,"2005-05-31 19:14:15","2005-06-02 17:13:15",2,2.99,NC-17,Action,2.99
191,137,"CHARADE DUFFEL",629,"2005-07-10 21:41:23","2005-07-16 21:33:23",6,2.99,PG,Sci-Fi,5.99
191,691,"POSEIDON FOREVER",3149,"2005-07-31 16:17:39","2005-08-03 15:03:39",3,4.99,PG-13,Sports,4.99
191,767,"SCALAWAG DUCK",3502,"2005-07-30 16:26:29","2005-08-03 13:51:29",4,4.99,NC-17,Music,4.99
191,199,"CUPBOARD SINNERS",895,"2005-06-17 02:24:36","2005-06-17 23:04:36",0,2.99,R,Documentary,2.99
191,976,"WIND PHANTOM",4471,"2005-06-15 08:09:12","2005-06-17 04:05:12",2,0.99,R,Games,0.99
191,756,"SADDLE ANTITRUST",3449,"2005-07-09 17:07:07","2005-07-14 11:15:07",5,2.99,PG-13,Comedy,2.99
191,273,"EFFECT GLADIATOR",1231,"2006-02-14 15:16:03",NULL,NULL,0.99,PG,Family,0.99
191,58,"BEACH HEARTBREAKERS",260,"2005-06-19 03:07:02","2005-06-25 05:25:02",6,2.99,G,Documentary,2.99
191,688,"POLISH BROOKLYN",3130,"2005-07-29 12:04:50","2005-08-04 17:21:50",6,0.99,PG,Children,0.99
191,47,"BABY HALL",210,"2005-05-31 21:32:17","2005-06-04 21:07:17",4,4.99,NC-17,Foreign,4.99
191,234,"DISTURBING SCARFACE",1050,"2005-06-14 23:54:46","2005-06-19 23:26:46",5,2.99,R,Sci-Fi,2.99
191,101,"BROTHERHOOD BLANKET",457,"2005-07-27 07:11:14","2005-08-05 06:55:14",9,0.99,R,Documentary,6.99
191,845,"STEPMOM DREAM",3864,"2005-08-22 22:12:02","2005-08-24 00:50:02",2,4.99,NC-17,Foreign,4.99
191,163,"CLYDE THEORY",746,"2005-08-01 12:06:35","2005-08-07 16:04:35",6,0.99,PG-13,New,2.99
191,847,"STOCK GLASS",3875,"2005-07-27 21:02:02","2005-07-28 18:18:02",1,2.99,PG,New,2.99
191,54,"BANGER PINOCCHIO",240,"2005-06-16 11:07:11","2005-06-23 10:50:11",7,0.99,R,Music,2.99
192,891,"TIMBERLAND SKY",4090,"2005-07-30 22:30:44","2005-08-09 03:54:44",10,0.99,G,Classics,7.99
192,543,"MADIGAN DORADO",2478,"2005-08-02 18:23:11","2005-08-06 12:37:11",4,4.99,R,Travel,4.99
192,89,"BORROWERS BEDAZZLED",403,"2005-07-12 12:26:38","2005-07-18 13:26:38",6,0.99,G,Animation,0.99
192,122,"CARRIE BUNCH",561,"2005-08-01 02:08:05","2005-08-02 01:52:05",1,0.99,PG,Horror,0.99
192,469,"IRON MOON",2173,"2005-07-08 00:18:32","2005-07-12 21:17:32",4,4.99,PG,Classics,4.99
192,628,"NORTHWEST POLISH",2868,"2005-07-06 19:25:18","2005-07-10 17:42:18",4,2.99,PG,Sports,2.99
192,428,"HOMICIDE PEACH",1961,"2005-07-31 11:59:32","2005-08-04 07:14:32",4,2.99,PG-13,Family,2.99
192,405,"HAUNTED ANTITRUST",1857,"2006-02-14 15:16:03",NULL,NULL,4.99,NC-17,Travel,4.99
192,871,"SWEDEN SHINING",4003,"2005-07-29 02:29:36","2005-08-07 08:06:36",9,4.99,PG,Comedy,7.99
192,555,"MALLRATS UNITED",2528,"2005-08-23 15:59:01","2005-08-29 20:26:01",6,0.99,PG,Comedy,2.99
192,571,"METAL ARMAGEDDON",2602,"2005-06-19 17:16:33","2005-06-26 14:58:33",7,2.99,PG-13,Documentary,3.99
192,821,"SORORITY QUEEN",3754,"2005-07-11 13:27:09","2005-07-12 14:02:09",1,0.99,NC-17,Foreign,0.99
192,284,"ENEMY ODDS",1286,"2005-08-01 23:43:03","2005-08-09 23:49:03",8,4.99,NC-17,Music,7.99
192,963,"WATCH TRACY",4405,"2005-07-28 16:56:16","2005-07-29 22:48:16",1,0.99,PG,Animation,0.99
192,814,"SNATCH SLIPPER",3722,"2005-08-19 11:57:49","2005-08-26 07:53:49",7,4.99,PG,Comedy,5.99
192,415,"HIGH ENCINO",1908,"2005-08-21 20:43:21","2005-08-28 19:02:21",7,2.99,R,Horror,6.99
192,691,"POSEIDON FOREVER",3148,"2005-08-21 05:16:40","2005-08-30 02:13:40",9,4.99,PG-13,Sports,7.99
192,800,"SINNERS ATLANTIS",3660,"2005-08-21 10:43:04","2005-08-30 10:00:04",9,2.99,PG-13,Horror,4.99
192,220,"DEER VIRGINIAN",990,"2005-07-27 07:02:34","2005-08-01 02:16:34",5,2.99,NC-17,Music,2.99
192,61,"BEAUTY GREASE",272,"2005-08-17 12:13:26","2005-08-22 17:15:26",5,4.99,G,Drama,4.99
192,602,"MOURNING PURPLE",2744,"2005-05-30 08:50:43","2005-06-05 10:58:43",6,0.99,PG,Sci-Fi,1.99
192,753,"RUSH GOODFELLAS",3435,"2005-07-09 19:56:40","2005-07-14 20:43:40",5,0.99,PG,Family,2.99
192,465,"INTERVIEW LIAISONS",2151,"2005-08-21 02:13:31","2005-08-24 22:47:31",3,4.99,R,New,4.99
193,852,"STRANGELOVE DESIRE",3907,"2005-07-29 05:29:40","2005-08-06 05:56:40",8,0.99,NC-17,Children,4.99
193,133,"CHAMBER ITALIAN",614,"2005-06-19 22:21:06","2005-06-28 00:56:06",9,4.99,NC-17,Music,6.99
193,290,"EVERYONE CRAFT",1313,"2005-05-27 20:42:44","2005-05-30 00:49:44",3,0.99,PG,Foreign,0.99
193,780,"SENSIBILITY REAR",3568,"2005-06-18 14:56:23","2005-06-27 12:36:23",9,4.99,PG,Family,6.99
193,939,"VERTIGO NORTHWEST",4310,"2005-08-23 02:26:10","2005-08-30 01:07:10",7,2.99,R,Comedy,5.99
193,865,"SUNRISE LEAGUE",3971,"2005-07-31 02:51:53","2005-08-03 20:54:53",3,4.99,PG-13,Animation,4.99
193,432,"HOPE TOOTSIE",1979,"2005-08-20 03:07:47","2005-08-21 21:50:47",1,2.99,NC-17,Classics,2.99
193,331,"FORWARD TEMPLE",1520,"2005-08-21 20:14:58","2005-08-23 23:39:58",2,2.99,NC-17,Games,2.99
193,406,"HAUNTING PIANIST",1859,"2005-07-28 23:34:22","2005-08-04 21:18:22",7,0.99,R,Games,2.99
193,347,"GAMES BOWFINGER",1583,"2005-07-29 07:12:48","2005-08-01 10:03:48",3,4.99,PG-13,Travel,4.99
193,349,"GANGS PRIDE",1590,"2005-05-26 16:29:36","2005-05-29 18:49:36",3,2.99,PG-13,Animation,2.99
193,370,"GORGEOUS BINGO",1700,"2005-06-20 01:24:54","2005-06-23 02:42:54",3,2.99,R,Children,2.99
193,779,"SENSE GREEK",3566,"2005-07-08 20:06:25","2005-07-14 20:04:25",6,4.99,R,Sports,6.99
193,941,"VIDEOTAPE ARSENIC",4320,"2005-08-18 19:05:42","2005-08-19 19:08:42",1,4.99,NC-17,Games,4.99
193,988,"WORKER TARZAN",4526,"2005-08-01 09:38:28","2005-08-02 09:52:28",1,2.99,R,Travel,2.99
193,10,"ALADDIN CALENDAR",52,"2005-06-15 11:03:24","2005-06-20 10:54:24",5,4.99,NC-17,Sports,4.99
193,778,"SECRETS PARADISE",3560,"2005-08-22 21:01:48","2005-08-27 15:47:48",5,4.99,G,Family,6.99
193,222,"DESERT POSEIDON",997,"2005-08-22 14:47:53","2005-08-25 16:05:53",3,4.99,R,Horror,4.99
193,141,"CHICAGO NORTH",651,"2005-06-19 22:52:14","2005-06-22 17:12:14",3,4.99,PG-13,Games,4.99
193,560,"MARS ROMAN",2557,"2005-08-18 08:36:58","2005-08-23 05:08:58",5,0.99,NC-17,Games,0.99
193,463,"INSTINCT AIRPORT",2143,"2005-07-30 08:02:00","2005-07-31 04:02:00",1,2.99,PG,Sports,2.99
193,865,"SUNRISE LEAGUE",3969,"2005-06-21 07:08:19","2005-06-28 11:53:19",7,4.99,PG-13,Animation,8.99
193,894,"TOMATOES HELLFIGHTERS",4110,"2005-08-20 06:10:44","2005-08-24 07:08:44",4,0.99,PG,Travel,0.99
193,212,"DARN FORRESTER",952,"2005-08-22 05:31:53","2005-08-27 07:04:53",5,4.99,G,Action,4.99
193,592,"MONSTER SPARTACUS",2699,"2006-02-14 15:16:03",NULL,NULL,2.99,PG,Music,2.99
194,327,"FOOL MOCKINGBIRD",1496,"2005-06-18 04:52:59","2005-06-24 05:07:59",6,4.99,PG,Action,7.99
194,771,"SCORPION APOLLO",3522,"2005-07-07 12:48:19","2005-07-13 18:45:19",6,4.99,NC-17,Drama,7.99
194,264,"DWARFS ALTER",1186,"2005-06-18 20:01:43","2005-06-25 15:04:43",7,2.99,G,Games,3.99
194,995,"YENTL IDAHO",4558,"2005-05-28 23:00:08","2005-06-05 19:11:08",8,4.99,R,Horror,7.99
194,729,"RIDER CADDYSHACK",3311,"2005-08-19 02:12:12","2005-08-25 23:51:12",6,2.99,PG,Sports,3.99
194,369,"GOODFELLAS SALUTE",1694,"2005-08-20 06:30:33","2005-08-27 09:29:33",7,4.99,PG,Sci-Fi,7.99
194,865,"SUNRISE LEAGUE",3973,"2005-05-27 03:03:07","2005-05-29 03:54:07",2,4.99,PG-13,Animation,4.99
194,301,"FAMILY SWEET",1367,"2005-07-09 15:15:02","2005-07-15 10:22:02",6,0.99,R,Horror,2.99
194,489,"JUGGLER HARDLY",2264,"2005-07-10 20:09:34","2005-07-17 15:39:34",7,0.99,PG-13,Animation,3.99
194,806,"SLEEPY JAPANESE",3687,"2005-08-02 21:55:09","2005-08-09 20:28:09",7,2.99,PG,New,5.99
194,632,"NUTS TIES",2882,"2005-08-23 18:43:22","2005-08-24 22:53:22",1,4.99,NC-17,New,4.99
194,753,"RUSH GOODFELLAS",3438,"2005-08-20 02:29:47","2005-08-23 08:12:47",3,0.99,PG,Family,0.99
194,620,"NEMO CAMPUS",2825,"2005-06-19 19:32:53","2005-06-25 00:30:53",6,2.99,NC-17,Sci-Fi,3.99
194,748,"RUGRATS SHAKESPEARE",3412,"2005-06-15 18:24:55","2005-06-16 12:26:55",1,0.99,PG-13,Action,0.99
194,765,"SATURN NAME",3495,"2005-08-21 11:59:04","2005-08-23 10:10:04",2,4.99,R,Comedy,4.99
194,986,"WONKA SEA",4516,"2005-06-18 12:12:29","2005-06-23 14:03:29",5,2.99,NC-17,Animation,2.99
194,169,"COMFORTS RUSH",776,"2005-07-09 08:14:58","2005-07-11 07:04:58",2,2.99,NC-17,Travel,2.99
194,310,"FEVER EMPIRE",1417,"2005-07-30 07:24:55","2005-08-07 08:44:55",8,4.99,R,Games,7.99
195,771,"SCORPION APOLLO",3524,"2005-08-23 22:19:33","2005-09-02 02:19:33",10,4.99,NC-17,Drama,11.99
195,263,"DURHAM PANKY",1179,"2005-07-07 13:01:35","2005-07-15 13:05:35",8,4.99,R,Sports,6.99
195,379,"GREEDY ROOTS",1743,"2005-08-17 22:38:54","2005-08-18 21:29:54",1,0.99,R,Drama,0.99
195,647,"OUTFIELD MASSACRE",2951,"2005-08-19 05:39:26","2005-08-22 09:50:26",3,0.99,NC-17,Music,0.99
195,167,"COMA HEAD",769,"2005-08-02 01:58:36","2005-08-08 07:37:36",6,4.99,NC-17,Travel,4.99
195,849,"STORM HAPPINESS",3887,"2005-08-20 10:48:47","2005-08-21 11:19:47",1,0.99,NC-17,Animation,0.99
195,189,"CREATURES SHAKESPEARE",861,"2005-07-27 14:33:00","2005-08-01 15:01:00",5,0.99,NC-17,Games,2.99
195,255,"DRIVING POLISH",1156,"2005-08-21 23:11:23","2005-08-30 20:01:23",9,4.99,NC-17,Music,7.99
195,465,"INTERVIEW LIAISONS",2155,"2005-07-31 17:30:31","2005-08-01 11:35:31",1,4.99,R,New,4.99
195,432,"HOPE TOOTSIE",1980,"2005-08-17 10:59:00","2005-08-19 05:56:00",2,2.99,NC-17,Classics,2.99
195,98,"BRIGHT ENCOUNTERS",442,"2005-07-31 13:22:51","2005-08-05 16:04:51",5,4.99,PG-13,Drama,5.99
195,269,"EARRING INSTINCT",1208,"2005-07-29 01:45:51","2005-08-05 22:51:51",7,0.99,R,Family,4.99
195,135,"CHANCE RESURRECTION",622,"2005-07-09 12:26:01","2005-07-14 13:31:01",5,2.99,R,Sports,4.99
195,329,"FORREST SONS",1501,"2005-08-02 11:49:16","2005-08-11 08:39:16",9,2.99,R,Action,7.99
195,322,"FLATLINERS KILLER",1472,"2005-07-07 17:40:26","2005-07-09 22:58:26",2,2.99,G,Sports,2.99
195,159,"CLOSER BANG",727,"2005-07-30 12:19:54","2005-08-06 09:12:54",7,4.99,R,Comedy,6.99
195,666,"PAYCHECK WAIT",3037,"2005-07-11 10:44:37","2005-07-15 08:13:37",4,4.99,PG-13,Drama,4.99
195,417,"HILLS NEIGHBORS",1919,"2005-07-10 02:29:42","2005-07-13 04:06:42",3,0.99,G,Action,0.99
195,434,"HORROR REIGN",1990,"2005-07-29 08:42:04","2005-08-01 03:10:04",3,0.99,R,Travel,0.99
196,925,"UNITED PILOT",4255,"2005-08-21 20:49:58","2005-08-29 20:13:58",8,0.99,R,Documentary,5.99
196,326,"FLYING HOOK",1490,"2005-06-20 17:06:46","2005-06-28 13:18:46",8,2.99,NC-17,Animation,4.99
196,651,"PACKER MADIGAN",2975,"2005-07-29 08:36:22","2005-08-02 07:55:22",4,0.99,PG-13,Animation,1.99
196,633,"OCTOBER SUBMARINE",2884,"2005-06-21 10:46:36","2005-06-23 09:46:36",2,4.99,PG-13,Classics,4.99
196,251,"DRAGONFLY STRANGERS",1131,"2005-08-01 00:28:38","2005-08-06 02:23:38",5,4.99,NC-17,New,4.99
196,667,"PEACH INNOCENT",3042,"2005-08-02 08:09:58","2005-08-05 11:55:58",3,2.99,PG-13,Sports,2.99
196,833,"SPLENDOR PATTON",3803,"2005-07-09 08:07:07","2005-07-18 10:17:07",9,0.99,R,Children,4.99
196,816,"SNOWMAN ROLLERCOASTER",3734,"2005-05-31 07:12:44","2005-06-04 12:33:44",4,0.99,G,Animation,1.99
196,236,"DIVINE RESURRECTION",1061,"2005-06-15 00:45:21","2005-06-22 03:52:21",7,2.99,R,Games,5.99
196,303,"FANTASY TROOPERS",1380,"2005-08-19 01:48:33","2005-08-23 04:46:33",4,0.99,PG-13,Action,0.99
196,450,"IDOLS SNATCHERS",2078,"2005-06-15 12:45:30","2005-06-17 17:12:30",2,2.99,NC-17,Children,2.99
196,391,"HALF OUTFIELD",1797,"2005-07-09 01:12:57","2005-07-17 00:12:57",8,2.99,PG-13,Family,4.99
196,919,"TYCOON GATHERING",4229,"2005-07-31 21:29:28","2005-08-09 00:04:28",9,4.99,G,Games,10.99
196,657,"PARADISE SABRINA",2994,"2005-07-09 18:04:29","2005-07-15 17:46:29",6,2.99,PG-13,Comedy,3.99
196,150,"CIDER DESIRE",688,"2005-07-28 02:35:12","2005-08-05 05:43:12",8,2.99,PG,Documentary,3.99
196,812,"SMOKING BARBARELLA",3710,"2005-07-29 16:56:01","2005-07-31 16:19:01",2,0.99,PG-13,Documentary,0.99
196,239,"DOGMA FAMILY",1076,"2005-06-20 03:32:45","2005-06-21 23:32:45",1,4.99,G,Animation,4.99
196,218,"DECEIVER BETRAYED",978,"2005-08-18 19:51:27","2005-08-19 15:56:27",1,0.99,NC-17,Drama,0.99
