156,4348,948,"VOICE PEACH"
156,2079,450,"IDOLS SNATCHERS"
156,597,130,"CELEBRITY HORN"
156,165,35,"ARACHNOPHOBIA ROLLERCOASTER"
156,3251,715,"RANGE MOONWALKER"
156,3822,837,"STAGE WORLD"
156,810,176,"CONGENIALITY QUEST"
156,1505,329,"FORREST SONS"
156,3281,723,"REIGN GENTLEMEN"
156,3053,670,"PELICAN COMFORTS"
156,3644,796,"SIERRA DIVIDE"
156,1428,313,"FIDELITY DEVIL"
156,937,207,"DANGEROUS UPTOWN"
156,1096,244,"DORADO NOTTING"
156,2999,657,"PARADISE SABRINA"
156,2703,593,"MONTEREY LABYRINTH"
156,1178,262,"DUMBO LUST"
156,563,122,"CARRIE BUNCH"
157,1954,426,"HOME PITY"
157,1096,244,"DORADO NOTTING"
157,4071,887,"THIEF PELICAN"
157,2675,587,"MOD SECRETARY"
157,3552,776,"SECRET GROUNDHOG"
157,1962,428,"HOMICIDE PEACH"
157,4407,963,"WATCH TRACY"
157,2106,457,"INDEPENDENCE HOTEL"
157,1913,416,"HIGHBALL POTTER"
157,3289,724,"REMEMBER DIARY"
157,4194,912,"TROJAN TOMORROW"
157,752,164,"COAST RAINBOW"
157,2678,588,"MODEL FISH"
157,3355,737,"ROCK INSTINCT"
157,140,28,"ANTHEM LUKE"
157,3503,767,"SCALAWAG DUCK"
157,3394,745,"ROSES TREASURE"
157,4369,953,"WAIT CIDER"
157,2596,570,"MERMAID INSECTS"
157,4142,900,"TOWN ARK"
157,2075,450,"IDOLS SNATCHERS"
157,4333,945,"VIRGINIAN PLUTO"
157,2968,650,"PACIFIC AMISTAD"
157,4058,884,"TERMINATOR CLUB"
157,721,158,"CLONES PINOCCHIO"
157,1919,417,"HILLS NEIGHBORS"
157,1517,331,"FORWARD TEMPLE"
157,3815,835,"SPY MILE"
157,2277,492,"JUNGLE CLOSER"
157,2777,609,"MUSCLE BRIGHT"
157,2525,555,"MALLRATS UNITED"
158,442,98,"BRIGHT ENCOUNTERS"
158,843,184,"CORE SUIT"
158,4061,885,"TEXAS WATCH"
158,4192,912,"TROJAN TOMORROW"
158,41,9,"ALABAMA DEVIL"
158,1070,239,"DOGMA FAMILY"
158,2326,505,"LABYRINTH LEAGUE"
158,4111,894,"TOMATOES HELLFIGHTERS"
158,932,206,"DANCING FEVER"
158,4574,1000,"ZORRO ARK"
158,1425,312,"FIDDLER LOST"
158,4254,925,"UNITED PILOT"
158,1828,397,"HANKY OCTOBER"
158,1063,236,"DIVINE RESURRECTION"
158,1220,270,"EARTH VISION"
158,3033,665,"PATTON INTERVIEW"
158,3597,786,"SHEPHERD MIDSUMMER"
158,780,170,"COMMAND DARLING"
158,3045,668,"PEAK FOREVER"
158,1357,299,"FACTORY DRAGON"
158,3376,741,"ROMAN PUNK"
158,3691,807,"SLEUTH ORIENT"
158,124,25,"ANGELS LIFE"
158,1879,409,"HEARTBREAKERS BRIGHT"
158,4067,887,"THIEF PELICAN"
158,3157,693,"POTTER CONNECTICUT"
158,811,176,"CONGENIALITY QUEST"
158,3928,857,"STRICTLY SCARFACE"
158,4371,953,"WAIT CIDER"
158,929,206,"DANCING FEVER"
158,3313,729,"RIDER CADDYSHACK"
158,151,31,"APACHE DIVINE"
159,1381,303,"FANTASY TROOPERS"
159,1818,395,"HANDICAP BOONDOCK"
159,402,89,"BORROWERS BEDAZZLED"
159,2915,641,"ORANGE GRAPES"
159,3717,813,"SMOOCHY CONTROL"
159,647,140,"CHEAPER CLYDE"
159,3972,865,"SUNRISE LEAGUE"
159,4138,899,"TOWERS HURRICANE"
159,4092,891,"TIMBERLAND SKY"
159,4436,970,"WESTWARD SEABISCUIT"
159,2449,534,"LOUISIANA HARRY"
159,2520,554,"MALKOVICH PET"
159,405,90,"BOULEVARD MOB"
159,3829,838,"STAGECOACH ARMAGEDDON"
159,2882,632,"NUTS TIES"
159,3721,814,"SNATCH SLIPPER"
159,4473,977,"WINDOW SIDE"
159,599,130,"CELEBRITY HORN"
159,3752,820,"SONS INTERVIEW"
159,4163,905,"TRAINSPOTTING STRANGERS"
159,1305,288,"ESCAPE METROPOLIS"
160,3350,736,"ROBBERY BRIGHT"
160,1963,428,"HOMICIDE PEACH"
160,2627,576,"MIGHTY LUCK"
160,3648,796,"SIERRA DIVIDE"
160,4146,901,"TRACY CIDER"
160,2157,466,"INTOLERABLE INTENTIONS"
160,4383,957,"WAR NOTTING"
160,3491,764,"SATURDAY LAMBS"
160,1307,288,"ESCAPE METROPOLIS"
160,2629,576,"MIGHTY LUCK"
160,64,12,"ALASKA PHANTOM"
160,697,152,"CIRCUS YOUTH"
160,3211,706,"QUEEN LUKE"
160,2946,647,"OUTFIELD MASSACRE"
160,1667,364,"GODFATHER DIARY"
160,1100,244,"DORADO NOTTING"
160,1249,276,"ELEMENT FREDDY"
160,1438,314,"FIGHT JAWBREAKER"
160,3783,828,"SPIKING ELEMENT"
160,248,56,"BAREFOOT MANCHURIAN"
160,2625,575,"MIDSUMMER GROUNDHOG"
160,609,132,"CHAINSAW UPTOWN"
160,3321,730,"RIDGEMONT SUBMARINE"
160,2832,621,"NETWORK PEAK"
160,2174,469,"IRON MOON"
160,1724,376,"GRAPES FURY"
160,2663,585,"MOB DUFFEL"
161,1170,259,"DUCK RACER"
161,2437,531,"LOSE INCH"
161,2254,487,"JINGLE SAGEBRUSH"
161,1396,305,"FATAL HAUNTED"
161,1526,334,"FREDDY STORM"
161,3845,842,"STATE WASTELAND"
161,2324,504,"KWAI HOMEWARD"
161,2,1,"ACADEMY DINOSAUR"
161,4346,947,"VISION TORQUE"
161,3427,751,"RUNAWAY TENENBAUMS"
161,2158,467,"INTRIGUE WORST"
161,3520,771,"SCORPION APOLLO"
161,2206,477,"JAWBREAKER BROOKLYN"
161,3576,782,"SHAKESPEARE SADDLE"
161,3080,677,"PIANIST OUTFIELD"
161,3485,764,"SATURDAY LAMBS"
161,3034,665,"PATTON INTERVIEW"
161,2180,471,"ISLAND EXORCIST"
161,2131,461,"INSECTS STONE"
161,2690,590,"MONEY HAROLD"
161,802,174,"CONFIDENTIAL INTERVIEW"
161,773,169,"COMFORTS RUSH"
161,133,26,"ANNIE IDENTITY"
161,1797,391,"HALF OUTFIELD"
161,3139,689,"POLLOCK DELIVERANCE"
161,3349,735,"ROBBERS JOON"
161,821,179,"CONQUERER NUTS"
161,636,138,"CHARIOTS CONSPIRACY"
161,315,70,"BIKINI BORROWERS"
161,1243,274,"EGG IGBY"
162,2618,574,"MIDNIGHT WESTWARD"
162,424,93,"BRANNIGAN SUNRISE"
162,3943,859,"SUGAR WONKA"
162,1413,309,"FEUD FROGMEN"
162,1701,370,"GORGEOUS BINGO"
162,1785,388,"GUNFIGHT MOON"
162,2818,619,"NEIGHBORS CHARADE"
162,2568,562,"MASKED BUBBLE"
162,3558,777,"SECRETARY ROUGE"
162,2486,545,"MADNESS ATTACKS"
162,283,63,"BEDAZZLED MARRIED"
162,4560,995,"YENTL IDAHO"
162,4135,898,"TOURIST PELICAN"
162,3742,818,"SOMETHING DUCK"
162,249,56,"BAREFOOT MANCHURIAN"
162,542,118,"CANYON STOCK"
162,601,131,"CENTER DINOSAUR"
162,3997,870,"SWARM GOLD"
162,841,184,"CORE SUIT"
162,3368,739,"ROCKY WAR"
163,1290,285,"ENGLISH BULWORTH"
163,4543,992,"WRATH MILE"
163,1188,265,"DYING MAKER"
163,128,25,"ANGELS LIFE"
163,759,166,"COLOR PHILADELPHIA"
163,2685,589,"MODERN DORADO"
163,3238,710,"RAGE GAMES"
163,2214,479,"JEDI BENEATH"
163,2307,501,"KISSING DOLLS"
163,3747,820,"SONS INTERVIEW"
163,1398,306,"FEATHERS METAL"
163,2491,546,"MADRE GABLES"
163,2287,496,"KICK SAVANNAH"
163,1792,389,"GUNFIGHTER MUSSOLINI"
163,2880,631,"NOVOCAINE FLIGHT"
163,1932,420,"HOLES BRANNIGAN"
163,924,205,"DANCES NONE"
163,935,207,"DANGEROUS UPTOWN"
163,2551,559,"MARRIED GO"
163,323,72,"BILL OTHERS"
163,125,25,"ANGELS LIFE"
163,3592,785,"SHAWSHANK BUBBLE"
163,3018,663,"PATIENT SISTER"
163,2142,463,"INSTINCT AIRPORT"
163,1360,300,"FALCON VOLUME"
163,3603,787,"SHINING ROSES"
163,4232,920,"UNBREAKABLE KARATE"
163,2353,512,"LEAGUE HELLFIGHTERS"
163,982,219,"DEEP CRUSADE"
164,2852,625,"NONE SPIKING"
164,2203,476,"JASON TRAP"
164,2272,491,"JUMPING WRATH"
164,2195,474,"JADE BUNCH"
164,85,17,"ALONE TRIP"
164,1127,250,"DRAGON SQUAD"
164,1339,295,"EXPENDABLE STALLION"
164,791,173,"CONFESSIONS MAGUIRE"
164,3802,833,"SPLENDOR PATTON"
164,4431,969,"WEST LION"
164,118,23,"ANACONDA CONFESSIONS"
164,765,167,"COMA HEAD"
164,233,52,"BALLROOM MOCKINGBIRD"
164,3506,767,"SCALAWAG DUCK"
164,225,50,"BAKED CLEOPATRA"
164,2580,565,"MATRIX SNOWMAN"
165,3256,716,"REAP UNFAITHFUL"
165,3097,680,"PINOCCHIO SIMON"
165,2383,520,"LICENSE WEEKEND"
165,217,49,"BADMAN DAWN"
165,2287,496,"KICK SAVANNAH"
165,1390,305,"FATAL HAUNTED"
165,2245,485,"JERSEY SASSY"
165,3382,743,"ROOM ROMAN"
165,865,190,"CREEPERS KANE"
165,330,73,"BINGO TALENTED"
165,2079,450,"IDOLS SNATCHERS"
165,4402,962,"WASTELAND DIVINE"
165,86,17,"ALONE TRIP"
165,2596,570,"MERMAID INSECTS"
165,1194,266,"DYNAMITE TARZAN"
165,3692,807,"SLEUTH ORIENT"
165,2533,556,"MALTESE HOPE"
165,2976,652,"PAJAMA JAWBREAKER"
165,1890,412,"HEAVYWEIGHTS BEAST"
165,1590,349,"GANGS PRIDE"
165,347,77,"BIRDS PERDITION"
166,1471,322,"FLATLINERS KILLER"
166,1672,365,"GOLD RIVER"
166,4136,898,"TOURIST PELICAN"
166,1737,378,"GREATEST NORTH"
166,2002,436,"HOURS RAGE"
166,4204,914,"TROUBLE DATE"
166,1633,356,"GIANT TROOPERS"
166,2215,479,"JEDI BENEATH"
166,2457,536,"LOVELY JINGLE"
166,2051,445,"HYDE DOCTOR"
166,211,47,"BABY HALL"
166,4282,932,"VALLEY PACKER"
166,4236,921,"UNCUT SUICIDES"
166,1802,391,"HALF OUTFIELD"
166,1426,312,"FIDDLER LOST"
166,3108,683,"PITY BOUND"
166,331,73,"BINGO TALENTED"
166,4114,895,"TOMORROW HUSTLER"
166,1848,402,"HARPER DYING"
166,1101,244,"DORADO NOTTING"
166,37,8,"AIRPORT POLLOCK"
166,3281,723,"REIGN GENTLEMEN"
166,2460,537,"LOVER TRUMAN"
166,2968,650,"PACIFIC AMISTAD"
166,2469,540,"LUCKY FLYING"
166,3047,668,"PEAK FOREVER"
166,2683,589,"MODERN DORADO"
166,3131,688,"POLISH BROOKLYN"
167,2887,634,"ODDS BOOGIE"
167,2135,462,"INSIDER ARIZONA"
167,563,122,"CARRIE BUNCH"
167,3816,835,"SPY MILE"
167,3961,863,"SUN CONFESSIONS"
167,1491,327,"FOOL MOCKINGBIRD"
167,3191,700,"PRIX UNDEFEATED"
167,4563,996,"YOUNG LANGUAGE"
167,269,60,"BEAST HUNCHBACK"
167,1256,278,"ELF MURDER"
167,1819,395,"HANDICAP BOONDOCK"
167,154,32,"APOCALYPSE FLAMINGOS"
167,2502,550,"MAGUIRE APACHE"
167,3915,854,"STRANGERS GRAFFITI"
167,1896,413,"HEDWIG ALTER"
167,3566,779,"SENSE GREEK"
167,3858,844,"STEERS ARMAGEDDON"
167,2131,461,"INSECTS STONE"
167,2034,443,"HURRICANE AFFAIR"
167,4009,873,"SWEETHEARTS SUSPECTS"
167,1750,380,"GREEK EVERYONE"
167,2080,451,"IGBY MAKER"
167,2321,504,"KWAI HOMEWARD"
167,3252,715,"RANGE MOONWALKER"
167,1158,255,"DRIVING POLISH"
167,4523,987,"WORDS HUNTER"
167,1369,301,"FAMILY SWEET"
167,2056,446,"HYSTERICAL GRAIL"
167,3551,776,"SECRET GROUNDHOG"
167,3179,697,"PRIMARY GLASS"
167,4524,987,"WORDS HUNTER"
167,655,142,"CHICKEN HELLFIGHTERS"
168,1433,313,"FIDELITY DEVIL"
168,3352,736,"ROBBERY BRIGHT"
168,393,86,"BOOGIE AMELIE"
168,1235,273,"EFFECT GLADIATOR"
168,2214,479,"JEDI BENEATH"
168,3316,730,"RIDGEMONT SUBMARINE"
168,1482,324,"FLINTSTONES HAPPINESS"
168,3787,829,"SPINAL ROCKY"
168,3455,757,"SAGEBRUSH CLUELESS"
168,3945,861,"SUIT WALLS"
168,2799,614,"NAME DETECTIVE"
168,1847,402,"HARPER DYING"
168,558,121,"CAROL TEXAS"
168,1293,285,"ENGLISH BULWORTH"
168,2025,440,"HUNGER ROOF"
168,3202,704,"PURE RUNNER"
168,2431,531,"LOSE INCH"
168,3664,800,"SINNERS ATLANTIS"
168,3356,737,"ROCK INSTINCT"
168,709,155,"CLEOPATRA DEVIL"
168,2460,537,"LOVER TRUMAN"
168,2710,595,"MOON BUNCH"
168,1988,433,"HORN WORKING"
168,3214,706,"QUEEN LUKE"
168,2122,460,"INNOCENT USUAL"
168,948,211,"DARLING BREAKING"
168,59,11,"ALAMO VIDEOTAPE"
168,4432,969,"WEST LION"
168,241,54,"BANGER PINOCCHIO"
168,4416,966,"WEDDING APOLLO"
168,1421,311,"FICTION CHRISTMAS"
168,3254,716,"REAP UNFAITHFUL"
168,1187,264,"DWARFS ALTER"
168,4542,991,"WORST BANGER"
169,544,119,"CAPER MOTIONS"
169,1160,256,"DROP WATERFRONT"
169,1272,282,"ENCOUNTERS CURTAIN"
169,1030,231,"DINOSAUR SECRETARY"
169,787,172,"CONEHEADS SMOOCHY"
169,3163,694,"PREJUDICE OLEANDER"
169,4273,930,"VACATION BOONDOCK"
169,1977,431,"HOOSIERS BIRDCAGE"
169,1702,370,"GORGEOUS BINGO"
169,3974,865,"SUNRISE LEAGUE"
169,2856,625,"NONE SPIKING"
169,1156,255,"DRIVING POLISH"
169,2919,641,"ORANGE GRAPES"
169,266,59,"BEAR GRACELAND"
169,2506,551,"MAIDEN HOME"
169,473,104,"BUGSY SONG"
169,2112,458,"INDIAN LOVE"
169,431,95,"BREAKFAST GOLDFINGER"
169,783,172,"CONEHEADS SMOOCHY"
169,2029,442,"HUNTING MUSKETEERS"
169,2733,599,"MOTHER OLEANDER"
169,1370,301,"FAMILY SWEET"
170,1462,320,"FLAMINGOS CONNECTICUT"
170,903,200,"CURTAIN VIDEOTAPE"
170,2750,603,"MOVIE SHAKESPEARE"
170,3077,677,"PIANIST OUTFIELD"
170,3323,731,"RIGHT CRANES"
170,2,1,"ACADEMY DINOSAUR"
170,328,73,"BINGO TALENTED"
170,2086,452,"ILLUSION AMELIE"
170,1079,240,"DOLLS RAGE"
170,3012,661,"PAST SUICIDES"
170,3299,726,"RESERVOIR ADAPTATION"
170,369,81,"BLINDNESS GUN"
170,915,203,"DAISY MENAGERIE"
170,2957,648,"OUTLAW HANKY"
170,229,51,"BALLOON HOMEWARD"
170,549,119,"CAPER MOTIONS"
170,2310,502,"KNOCK WARLOCK"
170,4078,889,"TIES HUNGER"
170,3302,727,"RESURRECTION SILVERADO"
170,1531,334,"FREDDY STORM"
170,4019,875,"TALENTED HOMICIDE"
170,3271,720,"REDEMPTION COMFORTS"
170,3404,746,"ROUGE SQUAD"
170,4068,887,"THIEF PELICAN"
170,1851,403,"HARRY IDAHO"
170,4005,872,"SWEET BROTHERHOOD"
171,3132,688,"POLISH BROOKLYN"
171,1518,331,"FORWARD TEMPLE"
171,1404,307,"FELLOWSHIP AUTUMN"
171,931,206,"DANCING FEVER"
171,1624,354,"GHOST GROUNDHOG"
171,4083,890,"TIGHTS DAWN"
171,1336,295,"EXPENDABLE STALLION"
171,3615,789,"SHOCK CABIN"
171,461,101,"BROTHERHOOD BLANKET"
171,2327,505,"LABYRINTH LEAGUE"
171,2097,455,"IMPOSSIBLE PREJUDICE"
171,1647,360,"GLASS DYING"
171,3044,668,"PEAK FOREVER"
171,2196,475,"JAPANESE RUN"
171,1457,319,"FISH OPUS"
171,3155,693,"POTTER CONNECTICUT"
171,3909,853,"STRANGER STRANGERS"
171,1475,322,"FLATLINERS KILLER"
171,196,44,"ATTACKS HATE"
171,868,191,"CROOKED FROGMEN"
171,1342,295,"EXPENDABLE STALLION"
171,3950,861,"SUIT WALLS"
171,2693,591,"MONSOON CAUSE"
171,99,20,"AMELIE HELLFIGHTERS"
171,575,125,"CASSIDY WYOMING"
171,2332,506,"LADY STAGE"
172,1699,370,"GORGEOUS BINGO"
172,119,23,"ANACONDA CONFESSIONS"
172,942,209,"DARKNESS WAR"
172,1755,381,"GRINCH MASSAGE"
172,1690,369,"GOODFELLAS SALUTE"
172,3857,844,"STEERS ARMAGEDDON"
172,254,57,"BASIC EASY"
172,3513,769,"SCHOOL JACKET"
172,2376,518,"LIAISONS SWEET"
172,4500,982,"WOMEN DORADO"
172,4009,873,"SWEETHEARTS SUSPECTS"
172,977,218,"DECEIVER BETRAYED"
172,445,99,"BRINGING HYSTERICAL"
172,708,154,"CLASH FREDDY"
172,2612,573,"MICROCOSMOS PARADISE"
172,1686,367,"GOLDMINE TYCOON"
172,4538,991,"WORST BANGER"
172,3420,749,"RULES HUMAN"
172,1385,304,"FARGO GANDHI"
172,3476,762,"SASSY PACKER"
172,2959,649,"OZ LIAISONS"
172,2672,586,"MOCKINGBIRD HOLLYWOOD"
172,4522,987,"WORDS HUNTER"
172,2514,552,"MAJESTIC FLOATS"
172,1650,360,"GLASS DYING"
172,2469,540,"LUCKY FLYING"
172,2849,624,"NIGHTMARE CHILL"
172,1333,294,"EXPECATIONS NATURAL"
172,3378,741,"ROMAN PUNK"
172,1890,412,"HEAVYWEIGHTS BEAST"
172,3734,816,"SNOWMAN ROLLERCOASTER"
172,3825,838,"STAGECOACH ARMAGEDDON"
172,4389,958,"WARDROBE PHANTOM"
173,1441,315,"FINDING ANACONDA"
173,3725,814,"SNATCH SLIPPER"
173,882,194,"CROW GREASE"
173,3786,829,"SPINAL ROCKY"
173,2146,464,"INTENTIONS EMPIRE"
173,3623,791,"SHOW LORD"
173,4262,927,"UPRISING UPTOWN"
173,2970,651,"PACKER MADIGAN"
173,2992,656,"PAPI NECKLACE"
173,2051,445,"HYDE DOCTOR"
173,687,150,"CIDER DESIRE"
173,2539,557,"MANCHURIAN CURTAIN"
173,3318,730,"RIDGEMONT SUBMARINE"
173,1521,331,"FORWARD TEMPLE"
173,3548,776,"SECRET GROUNDHOG"
173,246,55,"BARBARELLA STREETCAR"
173,570,123,"CASABLANCA SUPER"
173,1466,321,"FLASH WARS"
173,2513,552,"MAJESTIC FLOATS"
173,1677,366,"GOLDFINGER SENSIBILITY"
173,2122,460,"INNOCENT USUAL"
173,2938,645,"OTHERS SOUP"
173,4124,896,"TOOTSIE PILOT"
173,1797,391,"HALF OUTFIELD"
173,728,159,"CLOSER BANG"
173,2939,645,"OTHERS SOUP"
173,3949,861,"SUIT WALLS"
173,593,129,"CAUSE DATE"
173,3930,857,"STRICTLY SCARFACE"
174,469,103,"BUCKET BROTHERHOOD"
174,2861,627,"NORTH TEQUILA"
174,2279,493,"KANE EXORCIST"
174,2157,466,"INTOLERABLE INTENTIONS"
174,1107,245,"DOUBLE WRATH"
174,1365,301,"FAMILY SWEET"
174,1137,252,"DREAM PICKUP"
174,769,167,"COMA HEAD"
174,3829,838,"STAGECOACH ARMAGEDDON"
174,320,72,"BILL OTHERS"
174,1201,267,"EAGLES PANKY"
174,1786,388,"GUNFIGHT MOON"
174,1073,239,"DOGMA FAMILY"
174,1678,366,"GOLDFINGER SENSIBILITY"
174,1761,382,"GRIT CLOCKWORK"
174,3215,706,"QUEEN LUKE"
174,241,54,"BANGER PINOCCHIO"
174,4533,989,"WORKING MICROCOSMOS"
174,1817,395,"HANDICAP BOONDOCK"
174,2723,597,"MOONWALKER FOOL"
174,4306,938,"VELVET TERMINATOR"
175,862,189,"CREATURES SHAKESPEARE"
175,1133,251,"DRAGONFLY STRANGERS"
175,1756,381,"GRINCH MASSAGE"
175,3584,784,"SHANGHAI TYCOON"
175,2716,596,"MOONSHINE CABIN"
175,3353,736,"ROBBERY BRIGHT"
175,1003,225,"DESTINATION JERK"
175,1607,351,"GASLIGHT CRUSADE"
175,489,109,"BUTTERFLY CHOCOLAT"
175,3100,681,"PIRATES ROXANNE"
175,3771,825,"SPEAKEASY DATE"
175,986,220,"DEER VIRGINIAN"
175,954,212,"DARN FORRESTER"
175,1428,313,"FIDELITY DEVIL"
175,1969,429,"HONEY TIES"
175,1552,341,"FROST HEAD"
175,3459,759,"SALUTE APOLLO"
175,792,173,"CONFESSIONS MAGUIRE"
175,2533,556,"MALTESE HOPE"
175,2330,506,"LADY STAGE"
175,1842,401,"HAROLD FRENCH"
175,2462,538,"LOVERBOY ATTACKS"
175,3095,680,"PINOCCHIO SIMON"
175,2987,655,"PANTHER REDS"
176,182,40,"ARMY FLINTSTONES"
176,892,199,"CUPBOARD SINNERS"
176,1077,240,"DOLLS RAGE"
176,2223,481,"JEKYLL FROGMEN"
176,1984,433,"HORN WORKING"
176,1472,322,"FLATLINERS KILLER"
176,845,185,"COWBOY DOOM"
176,3511,768,"SCARFACE BANG"
176,2429,530,"LORD ARIZONA"
176,3474,761,"SANTA PARIS"
176,3144,690,"POND SEATTLE"
176,3493,765,"SATURN NAME"
176,3090,679,"PILOT HOOSIERS"
176,2753,603,"MOVIE SHAKESPEARE"
176,3530,772,"SEA VIRGIN"
176,3577,782,"SHAKESPEARE SADDLE"
176,1777,385,"GROUNDHOG UNCUT"
176,3838,841,"STAR OPERATION"
176,1349,298,"EYES DRIVING"
176,3221,707,"QUEST MUSSOLINI"
176,2873,630,"NOTTING SPEAKEASY"
176,1072,239,"DOGMA FAMILY"
176,559,121,"CAROL TEXAS"
176,4122,896,"TOOTSIE PILOT"
176,753,165,"COLDBLOODED DARLING"
176,2486,545,"MADNESS ATTACKS"
176,3203,704,"PURE RUNNER"
176,3722,814,"SNATCH SLIPPER"
176,2710,595,"MOON BUNCH"
176,2802,615,"NASH CHOCOLAT"
176,4278,931,"VALENTINE VANISHING"
176,1823,396,"HANGING DEEP"
176,1671,365,"GOLD RIVER"
176,3997,870,"SWARM GOLD"
176,3612,789,"SHOCK CABIN"
176,3481,763,"SATISFACTION CONFIDENTIAL"
176,4425,967,"WEEKEND PERSONAL"
177,1946,424,"HOLOCAUST HIGHBALL"
177,3670,803,"SLACKER LIAISONS"
177,3651,797,"SILENCE KANE"
177,3718,813,"SMOOCHY CONTROL"
177,1090,243,"DOORS PRESIDENT"
177,3354,737,"ROCK INSTINCT"
177,4421,966,"WEDDING APOLLO"
177,3260,717,"REAR TRADING"
177,3082,677,"PIANIST OUTFIELD"
177,2530,555,"MALLRATS UNITED"
177,4387,958,"WARDROBE PHANTOM"
177,95,19,"AMADEUS HOLY"
177,3439,754,"RUSHMORE MERMAID"
177,4359,951,"VOYAGE LEGALLY"
177,2938,645,"OTHERS SOUP"
177,2730,599,"MOTHER OLEANDER"
177,3677,804,"SLEEPING SUSPECTS"
177,4512,985,"WONDERLAND CHRISTMAS"
177,3311,729,"RIDER CADDYSHACK"
177,1176,261,"DUFFEL APOCALYPSE"
177,682,149,"CHRISTMAS MOONSHINE"
177,2767,608,"MURDER ANTITRUST"
177,2868,628,"NORTHWEST POLISH"
178,2805,616,"NATIONAL STORY"
178,3775,827,"SPICE SORORITY"
178,4451,973,"WIFE TURN"
178,1273,282,"ENCOUNTERS CURTAIN"
178,3106,682,"PITTSBURGH HUNCHBACK"
178,912,203,"DAISY MENAGERIE"
178,3998,870,"SWARM GOLD"
178,4535,989,"WORKING MICROCOSMOS"
178,1947,424,"HOLOCAUST HIGHBALL"
178,3209,705,"PURPLE MOVIE"
178,797,174,"CONFIDENTIAL INTERVIEW"
178,4452,973,"WIFE TURN"
178,3546,775,"SEATTLE EXPECATIONS"
178,1153,255,"DRIVING POLISH"
178,1549,340,"FRONTIER CABIN"
178,15,3,"ADAPTATION HOLES"
178,2582,566,"MAUDE MOD"
178,1512,330,"FORRESTER COMANCHEROS"
178,2772,609,"MUSCLE BRIGHT"
178,3134,689,"POLLOCK DELIVERANCE"
178,770,167,"COMA HEAD"
178,2801,615,"NASH CHOCOLAT"
178,3830,838,"STAGECOACH ARMAGEDDON"
178,1822,396,"HANGING DEEP"
178,2812,617,"NATURAL STOCK"
178,1935,420,"HOLES BRANNIGAN"
178,635,138,"CHARIOTS CONSPIRACY"
178,2433,531,"LOSE INCH"
178,4115,895,"TOMORROW HUSTLER"
178,812,176,"CONGENIALITY QUEST"
178,1564,343,"FULL FLATLINERS"
178,2741,601,"MOULIN WAKE"
178,2822,619,"NEIGHBORS CHARADE"
178,2553,559,"MARRIED GO"
178,493,110,"CABIN FLASH"
178,4069,887,"THIEF PELICAN"
178,1076,239,"DOGMA FAMILY"
178,3160,694,"PREJUDICE OLEANDER"
178,1432,313,"FIDELITY DEVIL"
179,656,142,"CHICKEN HELLFIGHTERS"
179,611,132,"CHAINSAW UPTOWN"
179,468,103,"BUCKET BROTHERHOOD"
179,3767,824,"SPARTACUS CHEAPER"
179,983,219,"DEEP CRUSADE"
179,3624,791,"SHOW LORD"
179,2646,580,"MINE TITANS"
179,834,183,"CONVERSATION DOWNHILL"
179,778,170,"COMMAND DARLING"
179,2367,515,"LEGALLY SECRETARY"
179,2889,634,"ODDS BOOGIE"
179,1637,357,"GILBERT PELICAN"
179,2638,579,"MINDS TRUMAN"
179,2810,617,"NATURAL STOCK"
179,3655,798,"SILVERADO GOLDFINGER"
179,3830,838,"STAGECOACH ARMAGEDDON"
179,3691,807,"SLEUTH ORIENT"
179,2821,619,"NEIGHBORS CHARADE"
179,889,199,"CUPBOARD SINNERS"
179,141,28,"ANTHEM LUKE"
179,2173,469,"IRON MOON"
179,774,169,"COMFORTS RUSH"
179,2661,584,"MIXED DOORS"
179,1411,309,"FEUD FROGMEN"
179,3131,688,"POLISH BROOKLYN"
179,2814,618,"NECKLACE OUTBREAK"
179,2445,534,"LOUISIANA HARRY"
179,1833,398,"HANOVER GALAXY"
179,4251,924,"UNFORGIVEN ZOOLANDER"
180,152,31,"APACHE DIVINE"
180,3277,722,"REEF SALUTE"
180,895,199,"CUPBOARD SINNERS"
180,3897,851,"STRAIGHT HOURS"
180,4337,945,"VIRGINIAN PLUTO"
180,1876,409,"HEARTBREAKERS BRIGHT"
180,1392,305,"FATAL HAUNTED"
180,1729,377,"GREASE YOUTH"
180,2799,614,"NAME DETECTIVE"
180,1978,431,"HOOSIERS BIRDCAGE"
180,1046,233,"DISCIPLE MOTHER"
180,2602,571,"METAL ARMAGEDDON"
180,539,118,"CANYON STOCK"
180,4087,891,"TIMBERLAND SKY"
180,2053,446,"HYSTERICAL GRAIL"
180,1139,252,"DREAM PICKUP"
180,3478,762,"SASSY PACKER"
180,928,206,"DANCING FEVER"
180,11,2,"ACE GOLDFINGER"
180,1343,296,"EXPRESS LONELY"
180,911,202,"DADDY PITTSBURGH"
180,142,29,"ANTITRUST TOMATOES"
180,4344,946,"VIRTUAL SPOILERS"
181,1234,273,"EFFECT GLADIATOR"
181,3930,857,"STRICTLY SCARFACE"
181,1818,395,"HANDICAP BOONDOCK"
181,1105,245,"DOUBLE WRATH"
181,72,15,"ALIEN CENTER"
181,210,47,"BABY HALL"
181,1413,309,"FEUD FROGMEN"
181,3769,824,"SPARTACUS CHEAPER"
181,3923,856,"STREETCAR INTENTIONS"
181,1854,403,"HARRY IDAHO"
